,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,SD_rate,retweet_countleft,favorite_countleft,jpg_url_x,p1_x,p2_x,p3_x,retweet_countright,favorite_countright,retweet_countleft,favorite_countleft,retweet_count_x,favorite_count_x,retweet_count_y,favorite_count_y,jpg_url_y,p1_y,p2_y,p3_y,jpg_url,p1,p2,p3,dogs,dog_T
400,789599242079838210,2016-10-21 22:48:24+00:00,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12,10,Brownie,None,None,None,None,1.2,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_bay_retriever,Beagle,Labrador_retriever,2279,7620,2279,7620,2279,7620,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_bay_retriever,Beagle,Labrador_retriever,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_bay_retriever,Beagle,Labrador_retriever,,
402,789268448748703744,2016-10-21 00:53:56+00:00,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10,10,Stella,None,None,None,None,1.0,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,Malamute,Siberian_husky,Eskimo_dog,3014,10196,3014,10196,3014,10196,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,Malamute,Siberian_husky,Eskimo_dog,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,Malamute,Siberian_husky,Eskimo_dog,,
403,789137962068021249,2016-10-20 16:15:26+00:00,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12,10,Bo,None,None,None,None,1.2,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,Pekinese,Pembroke,3244,10875,3244,10875,3244,10875,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,Pekinese,Pembroke,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,Pekinese,Pembroke,,
404,788908386943430656,2016-10-20 01:03:11+00:00,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11,10,Lucy,None,None,None,None,1.1,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,Remote_control,Oscilloscope,Golden_retriever,14409,30653,14409,30653,14409,30653,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,Remote_control,Oscilloscope,Golden_retriever,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,Remote_control,Oscilloscope,Golden_retriever,,
406,788412144018661376,2016-10-18 16:11:17+00:00,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,Dexter,None,None,None,None,1.1,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Golden_retriever,Labrador_retriever,Brittany_spaniel,5990,16060,5990,16060,5990,16060,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Golden_retriever,Labrador_retriever,Brittany_spaniel,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Golden_retriever,Labrador_retriever,Brittany_spaniel,,
407,788150585577050112,2016-10-17 22:51:57+00:00,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,Leo,None,None,None,None,1.3,1510,6865,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Chow,Pomeranian,Chihuahua,1510,6865,1510,6865,1510,6865,1510,6865,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Chow,Pomeranian,Chihuahua,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Chow,Pomeranian,Chihuahua,,
408,787810552592695296,2016-10-17 00:20:47+00:00,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,Frank,None,None,None,None,1.1,3540,9717,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,Pug,French_bulldog,English_setter,3540,9717,3540,9717,3540,9717,3540,9717,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,Pug,French_bulldog,English_setter,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,Pug,French_bulldog,English_setter,,
409,787717603741622272,2016-10-16 18:11:26+00:00,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,None,None,None,puppo,1.3,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,Malinois,Kelpie,3240,11416,3240,11416,3240,11416,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,Malinois,Kelpie,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,Malinois,Kelpie,puppo,
410,787397959788929025,2016-10-15 21:01:17+00:00,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,Moose,None,None,None,None,1.1,3300,12120,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,Toy_terrier,Miniature_pinscher,3300,12120,3300,12120,3300,12120,3300,12120,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,Toy_terrier,Miniature_pinscher,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,Toy_terrier,Miniature_pinscher,,
411,787322443945877504,2016-10-15 16:01:13+00:00,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,Lincoln,None,None,None,None,1.0,2032,8726,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,Seat_belt,Golden_retriever,Dingo,2032,8726,2032,8726,2032,8726,2032,8726,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,Seat_belt,Golden_retriever,Dingo,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,Seat_belt,Golden_retriever,Dingo,,
412,786963064373534720,2016-10-14 16:13:10+00:00,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,Rory,None,None,None,None,1.2,9327,29725,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Golden_retriever,Saluki,Labrador_retriever,9327,29725,9327,29725,9327,29725,9327,29725,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Golden_retriever,Saluki,Labrador_retriever,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Golden_retriever,Saluki,Labrador_retriever,,
413,786709082849828864,2016-10-13 23:23:56+00:00,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,Logan,None,None,None,None,7.5,7069,20296,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,Persian_cat,Chow,7069,20296,7069,20296,7069,20296,7069,20296,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,Persian_cat,Chow,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,Persian_cat,Chow,,
414,786595970293370880,2016-10-13 15:54:28+00:00,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,Dale,None,None,None,None,1.1,3601,10497,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,Cardigan,Chow,3601,10497,3601,10497,3601,10497,3601,10497,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,Cardigan,Chow,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,Cardigan,Chow,,
415,786363235746385920,2016-10-13 00:29:39+00:00,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,doggo,None,None,None,1.3,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Golden_retriever,Labrador_retriever,Saluki,4072,12189,4072,12189,4072,12189,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Golden_retriever,Labrador_retriever,Saluki,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Golden_retriever,Labrador_retriever,Saluki,doggo,
417,786233965241827333,2016-10-12 15:55:59+00:00,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,Mattie,None,None,None,None,1.1,5571,17178,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador_retriever,Schipperke,Staffordshire_bullterrier,5571,17178,5571,17178,5571,17178,5571,17178,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador_retriever,Schipperke,Staffordshire_bullterrier,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador_retriever,Schipperke,Staffordshire_bullterrier,,
418,785927819176054784,2016-10-11 19:39:28+00:00,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,Lucy,None,None,None,None,1.2,3652,12696,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,Teddy,Toy_poodle,Chow,3652,12696,3652,12696,3652,12696,3652,12696,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,Teddy,Toy_poodle,Chow,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,Teddy,Toy_poodle,Chow,,
419,785872687017132033,2016-10-11 16:00:24+00:00,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,Rusty,None,None,None,None,1.2,2130,7489,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_pyrenees,Golden_retriever,Pekinese,2130,7489,2130,7489,2130,7489,2130,7489,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_pyrenees,Golden_retriever,Pekinese,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_pyrenees,Golden_retriever,Pekinese,,
420,785639753186217984,2016-10-11 00:34:48+00:00,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10,10,Pinot,doggo,None,pupper,None,1.0,2561,8735,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,Porcupine,Sea_urchin,Echidna,2561,8735,2561,8735,2561,8735,2561,8735,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,Porcupine,Sea_urchin,Echidna,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,Porcupine,Sea_urchin,Echidna,doggo,
421,785533386513321988,2016-10-10 17:32:08+00:00,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,Dallas,None,None,None,None,1.1,2334,10183,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Miniature_pinscher,Black-and-tan_coonhound,Rottweiler,2334,10183,2334,10183,2334,10183,2334,10183,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Miniature_pinscher,Black-and-tan_coonhound,Rottweiler,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Miniature_pinscher,Black-and-tan_coonhound,Rottweiler,,
422,785264754247995392,2016-10-09 23:44:41+00:00,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,Doc,None,None,None,None,1.2,1911,8128,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,Teddy,Cradle,Chow,1911,8128,1911,8128,1911,8128,1911,8128,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,Teddy,Cradle,Chow,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,Teddy,Cradle,Chow,,
423,785170936622350336,2016-10-09 17:31:53+00:00,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,Hero,None,None,None,None,1.1,5639,13491,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Seat_belt,Eskimo_dog,Samoyed,5639,13491,5639,13491,5639,13491,5639,13491,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Seat_belt,Eskimo_dog,Samoyed,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Seat_belt,Eskimo_dog,Samoyed,,
425,784517518371221505,2016-10-07 22:15:26+00:00,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,Frankie,None,None,None,None,1.1,2970,10039,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Malamute,Eskimo_dog,Siberian_husky,2970,10039,2970,10039,2970,10039,2970,10039,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Malamute,Eskimo_dog,Siberian_husky,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Malamute,Eskimo_dog,Siberian_husky,,
426,784431430411685888,2016-10-07 16:33:21+00:00,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,Stormy,None,None,None,None,1.2,1491,6329,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Miniature_poodle,Toy_poodle,Standard_poodle,1491,6329,1491,6329,1491,6329,1491,6329,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Miniature_poodle,Toy_poodle,Standard_poodle,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Miniature_poodle,Toy_poodle,Standard_poodle,,
429,783839966405230592,2016-10-06 01:23:05+00:00,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13,10,Riley,None,None,None,None,1.3,12643,33689,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,Quilt,Siamese_cat,Three-toed_sloth,12643,33689,12643,33689,12643,33689,12643,33689,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,Quilt,Siamese_cat,Three-toed_sloth,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,Quilt,Siamese_cat,Three-toed_sloth,,
430,783821107061198850,2016-10-06 00:08:09+00:00,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,Mairi,None,None,None,None,1.2,2269,8209,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_terrier,Golden_retriever,Standard_poodle,2269,8209,2269,8209,2269,8209,2269,8209,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_terrier,Golden_retriever,Standard_poodle,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_terrier,Golden_retriever,Standard_poodle,,
431,783695101801398276,2016-10-05 15:47:27+00:00,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,Loomis,None,None,None,None,1.2,3737,11650,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Chow,Golden_retriever,Australian_terrier,3737,11650,3737,11650,3737,11650,3737,11650,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Chow,Golden_retriever,Australian_terrier,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Chow,Golden_retriever,Australian_terrier,,
432,783466772167098368,2016-10-05 00:40:09+00:00,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,Finn,None,None,None,None,1.1,2608,9468,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,Miniature_pinscher,Toy_terrier,2608,9468,2608,9468,2608,9468,2608,9468,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,Miniature_pinscher,Toy_terrier,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,Miniature_pinscher,Toy_terrier,,
433,783391753726550016,2016-10-04 19:42:03+00:00,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,Godi,None,None,None,None,1.3,6441,18908,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,Cairn,Keeshond,6441,18908,6441,18908,6441,18908,6441,18908,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,Cairn,Keeshond,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,Cairn,Keeshond,,
435,783085703974514689,2016-10-03 23:25:55+00:00,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,Earl,None,None,None,None,1.1,2565,9112,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_bay_retriever,Airedale,Boxer,2565,9112,2565,9112,2565,9112,2565,9112,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_bay_retriever,Airedale,Boxer,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_bay_retriever,Airedale,Boxer,,
437,782747134529531904,2016-10-03 01:00:34+00:00,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,doggo,None,None,None,1.1,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden_retriever,Otterhound,Clumber,1604,8310,1604,8310,1604,8310,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden_retriever,Otterhound,Clumber,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden_retriever,Otterhound,Clumber,doggo,
439,782598640137187329,2016-10-02 15:10:30+00:00,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,Timmy,None,None,None,None,1.1,2184,8694,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Malamute,Tibetan_mastiff,Eskimo_dog,2184,8694,2184,8694,2184,8694,2184,8694,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Malamute,Tibetan_mastiff,Eskimo_dog,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Malamute,Tibetan_mastiff,Eskimo_dog,,
440,782305867769217024,2016-10-01 19:47:08+00:00,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,doggo,None,None,None,1.2,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard,Soft-coated_wheaten_terrier,Lhasa,6470,18630,6470,18630,6470,18630,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard,Soft-coated_wheaten_terrier,Lhasa,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard,Soft-coated_wheaten_terrier,Lhasa,doggo,
441,781955203444699136,2016-09-30 20:33:43+00:00,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11,10,Chipson,None,None,None,None,1.1,3920,12357,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,Pool_table,Dining_table,Microwave,3920,12357,3920,12357,3920,12357,3920,12357,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,Pool_table,Dining_table,Microwave,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,Pool_table,Dining_table,Microwave,,
443,781251288990355457,2016-09-28 21:56:36+00:00,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,Oakley,None,None,None,None,1.1,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_hairless,Italian_greyhound,Seat_belt,2458,9428,2458,9428,2458,9428,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_hairless,Italian_greyhound,Seat_belt,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Mexican_hairless,Italian_greyhound,Seat_belt,,
444,780858289093574656,2016-09-27 19:54:58+00:00,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,Dash,None,None,None,None,1.0,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake_bay_retriever,Sussex_spaniel,Kelpie,2328,8033,2328,8033,2328,8033,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake_bay_retriever,Sussex_spaniel,Kelpie,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Chesapeake_bay_retriever,Sussex_spaniel,Kelpie,,
445,780800785462489090,2016-09-27 16:06:28+00:00,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,Koda,None,None,None,None,1.1,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_husky,Eskimo_dog,Pembroke,1505,6141,1505,6141,1505,6141,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_husky,Eskimo_dog,Pembroke,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Siberian_husky,Eskimo_dog,Pembroke,,
447,780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,Bear,None,None,None,None,1.1,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great_dane,German_shepherd,Bull_mastiff,1224,5892,1224,5892,1224,5892,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great_dane,German_shepherd,Bull_mastiff,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Great_dane,German_shepherd,Bull_mastiff,,
449,779123168116150273,2016-09-23 01:00:13+00:00,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,Reggie,None,None,None,None,1.2,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,Toy_poodle,Soft-coated_wheaten_terrier,Cocker_spaniel,4207,13206,4207,13206,4207,13206,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,Toy_poodle,Soft-coated_wheaten_terrier,Cocker_spaniel,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,Toy_poodle,Soft-coated_wheaten_terrier,Cocker_spaniel,,
450,778990705243029504,2016-09-22 16:13:51+00:00,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,Jay,None,None,None,None,1.1,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker_spaniel,Labrador_retriever,Chihuahua,8437,22342,8437,22342,8437,22342,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker_spaniel,Labrador_retriever,Chihuahua,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Cocker_spaniel,Labrador_retriever,Chihuahua,,
451,778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,Mya,None,None,None,None,1.1,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire_bullterrier,Boxer,American_staffordshire_terrier,1562,7717,1562,7717,1562,7717,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire_bullterrier,Boxer,American_staffordshire_terrier,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Staffordshire_bullterrier,Boxer,American_staffordshire_terrier,,
452,778650543019483137,2016-09-21 17:42:10+00:00,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,Strider,None,None,None,None,1.0,1729,6430,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German_shepherd,Malinois,Kelpie,1729,6430,1729,6430,1729,6430,1729,6430,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German_shepherd,Malinois,Kelpie,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,German_shepherd,Malinois,Kelpie,,
453,778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,Penny,None,None,None,None,1.1,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,Irish_terrier,Lakeland_terrier,1176,5177,1176,5177,1176,5177,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,Irish_terrier,Lakeland_terrier,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Airedale,Irish_terrier,Lakeland_terrier,,
454,778383385161035776,2016-09-21 00:00:35+00:00,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,Nala,None,None,None,None,1.3,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie,Borzoi,Border_collie,1271,6515,1271,6515,1271,6515,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie,Borzoi,Border_collie,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Collie,Borzoi,Border_collie,,
455,778286810187399168,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,Stanley,None,None,None,None,1.1,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston_bull,Pug,Muzzle,3836,11576,3836,11576,3836,11576,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston_bull,Pug,Muzzle,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Boston_bull,Pug,Muzzle,,
